,itemid,itemUrl,title,itemDetail,price,goodRate,commentCount
49,10219402325,https://item.jd.com/10219402325.html,凌度智能行车记录仪高清夜视双镜头前后录像倒车影像一体机导航仪带电子狗后视云镜8英寸4G云镜版+导航微信蓝牙+32G(套餐六),商品名称：凌度 智能行车记录仪高清夜视双镜头前后录像倒车影像一体机 导航仪带电子狗后视云镜 8英寸4G云镜版+导航微信蓝牙+32G(套餐六);商品编号：10219402325;店铺： ;商品毛重：1.0kg;拍摄角度：170°及以上;操作方式：触屏;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,1080.00,0.97,5.9万+
50,2554180,https://item.jd.com/2554180.html,小蚁（YI）行车记录仪1296P超高清夜视青春版165°广角智能辅助驾驶（太空灰）支持小米/360手机WIFI互联,商品名称：小蚁YCS.1015. CN;商品编号：2554180;商品毛重：290.00g;商品产地：中国大陆;拍摄角度：150°-169°;操作方式：按键;屏幕尺寸：2.7英寸;分辨率：1296P;功能：夜视加强，WIFI，轨道偏离预警;款式：卡片机;安装方式：通用单镜头,209.00,0.97,5.3万+
51,7402277,https://item.jd.com/7402277.html,小蚁（Yi）智能行车记录仪1296P超高清夜视165°广角智能辅助驾驶+16g卡组套产品,商品名称：小蚁YCS.1015. CN;商品编号：7402277;商品毛重：280.00g;商品产地：中国大陆;操作方式：按键;屏幕尺寸：2.7英寸;拍摄角度：150°-169°;功能：夜视加强;分辨率：1296P;安装方式：通用单镜头,255.00,0.97,4万+
52,2554180,https://item.jd.com/2554180.html,小蚁（YI）行车记录仪1296P超高清夜视青春版165°广角智能辅助驾驶（太空灰）支持小米/360手机WIFI互联,商品名称：小蚁YCS.1015. CN;商品编号：2554180;商品毛重：290.00g;商品产地：中国大陆;拍摄角度：150°-169°;操作方式：按键;屏幕尺寸：2.7英寸;分辨率：1296P;功能：夜视加强，WIFI，轨道偏离预警;款式：卡片机;安装方式：通用单镜头,209.00,0.97,5.3万+
53,7402277,https://item.jd.com/7402277.html,小蚁（Yi）智能行车记录仪1296P超高清夜视165°广角智能辅助驾驶+16g卡组套产品,商品名称：小蚁YCS.1015. CN;商品编号：7402277;商品毛重：280.00g;商品产地：中国大陆;操作方式：按键;屏幕尺寸：2.7英寸;拍摄角度：150°-169°;功能：夜视加强;分辨率：1296P;安装方式：通用单镜头,255.00,0.97,4万+
54,7402197,https://item.jd.com/7402197.html,小蚁（YI）行车记录仪1296P超高清夜视青春版165°广角智能辅助驾驶+32g卡组套产品,商品名称：小蚁YCS.1015. CN;商品编号：7402197;商品毛重：290.00g;商品产地：中国大陆;操作方式：按键;屏幕尺寸：2.7英寸;拍摄角度：150°-169°;功能：夜视加强;分辨率：1296P;安装方式：通用单镜头,259.00,0.97,5.3万+
55,10122617290,https://item.jd.com/10122617290.html,凌度智能行车记录仪高清夜视双镜头前后录像倒车影像一体机导航仪带电子狗后视云镜【套餐七】8英寸4G云镜+微信导航电子狗+32G,商品名称：凌度 智能行车记录仪高清夜视双镜头前后录像倒车影像一体机 导航仪带电子狗后视云镜 【套餐七】8英寸4G云镜+微信导航电子狗+32G;商品编号：10122617290;店铺： ;商品毛重：100.00g;拍摄角度：170°及以上;操作方式：触屏;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,1129.00,0.98,5.3万+
56,10122617294,https://item.jd.com/10122617294.html,凌度智能行车记录仪高清夜视双镜头前后录像倒车影像一体机导航仪带电子狗后视云镜【套餐六】8英寸导航语音声控+微信蓝牙+32G,商品名称：凌度 智能行车记录仪高清夜视双镜头前后录像倒车影像一体机 导航仪带电子狗后视云镜 【套餐六】8英寸导航语音声控+微信蓝牙+32G;商品编号：10122617294;店铺： ;商品毛重：100.00g;拍摄角度：170°及以上;操作方式：触屏;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,799.00,0.98,5.3万+
57,10122617297,https://item.jd.com/10122617297.html,凌度智能行车记录仪高清夜视双镜头前后录像倒车影像一体机导航仪带电子狗后视云镜【套餐五】8英寸标准版+倒车影像双镜双录+32G,商品名称：凌度 智能行车记录仪高清夜视双镜头前后录像倒车影像一体机 导航仪带电子狗后视云镜 【套餐五】8英寸标准版+倒车影像双镜双录+32G;商品编号：10122617297;店铺： ;商品毛重：100.00g;拍摄角度：170°及以上;操作方式：触屏;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,419.00,0.98,5.3万+
58,10122625705,https://item.jd.com/10122625705.html,凌度智能行车记录仪高清夜视双镜头前后录像倒车影像一体机导航仪带电子狗后视云镜【套餐四】7英寸电子狗+倒车影像双镜双录+32G,商品名称：凌度 智能行车记录仪高清夜视双镜头前后录像倒车影像一体机 导航仪带电子狗后视云镜 【套餐四】7英寸电子狗+倒车影像双镜双录+32G;商品编号：10122625705;店铺： ;商品毛重：100.00g;拍摄角度：170°及以上;操作方式：触屏;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,389.00,0.98,5.3万+
59,10122617289,https://item.jd.com/10122617289.html,凌度智能行车记录仪高清夜视双镜头前后录像倒车影像一体机导航仪带电子狗后视云镜【套餐一】5英寸电子狗+倒车影像双镜双录+32G,商品名称：凌度 智能行车记录仪高清夜视双镜头前后录像倒车影像一体机 导航仪带电子狗后视云镜 【套餐一】5英寸电子狗+倒车影像双镜双录+32G;商品编号：10122617289;店铺： ;商品毛重：100.00g;拍摄角度：170°及以上;操作方式：触屏;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,369.00,0.98,5.3万+
60,10122617293,https://item.jd.com/10122617293.html,凌度智能行车记录仪高清夜视双镜头前后录像倒车影像一体机导航仪带电子狗后视云镜【套餐二】7英寸标准版+倒车影像双镜双录+16G,商品名称：凌度 智能行车记录仪高清夜视双镜头前后录像倒车影像一体机 导航仪带电子狗后视云镜 【套餐二】7英寸标准版+倒车影像双镜双录+16G;商品编号：10122617293;店铺： ;商品毛重：100.00g;拍摄角度：170°及以上;操作方式：触屏;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,319.00,0.98,5.3万+
61,10165701171,https://item.jd.com/10165701171.html,凌度智能行车记录仪高清夜视双镜头前后录像倒车影像一体机导航仪带电子狗后视云镜【套餐三】7英寸标准版+倒车影像双镜双录+32G,商品名称：凌度 智能行车记录仪高清夜视双镜头前后录像倒车影像一体机 导航仪带电子狗后视云镜 【套餐三】7英寸标准版+倒车影像双镜双录+32G;商品编号：10165701171;店铺： ;商品毛重：100.00g;拍摄角度：170°及以上;操作方式：触屏;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,329.00,0.98,5.3万+
62,10029431078,https://item.jd.com/10029431078.html,靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产奔驰C级E级S级MLGLGLK专用单镜头+自行安装+送32G卡,商品名称：靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产 奔驰C级E级S级ML GL GLK 专用 单镜头+自行安装+送32G卡;商品编号：10029431078;店铺： ;商品毛重：500.00g;货号：DV170;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：无屏幕;分辨率：1080p;功能：夜视加强;款式：专车专用式;安装方式：专车专用双镜头,428.00,0.99,2.8万+
63,10029431080,https://item.jd.com/10029431080.html,靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产宝马5系3系1系7系X5X6X4X3X1专用单镜头+自行安装+送32G卡,商品名称：靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产 宝马5系3系1系7系X5X6X4X3X1专用 单镜头+自行安装+送32G卡;商品编号：10029431080;店铺： ;商品毛重：500.00g;货号：DV170;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：无屏幕;分辨率：1080p;功能：夜视加强;款式：专车专用式;安装方式：专车专用双镜头,428.00,0.99,2.8万+
64,10029431083,https://item.jd.com/10029431083.html,靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产奥迪A3A4LA6LA8LQ5Q3专单镜头+包安装+送32G卡,商品名称：靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产 奥迪A3 A4L A6L A8L Q5 Q3 专 单镜头+包安装+送32G卡;商品编号：10029431083;店铺： ;商品毛重：500.00g;货号：DV170;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：无屏幕;分辨率：1080p;功能：夜视加强;款式：专车专用式;安装方式：专车专用双镜头,498.00,0.99,2.8万+
65,10029431084,https://item.jd.com/10029431084.html,靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产路虎极光揽胜发现4发现神行专用单镜头+自行安装+送32G卡,商品名称：靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产 路虎极光揽胜发现4发现神行专用 单镜头+自行安装+送32G卡;商品编号：10029431084;店铺： ;商品毛重：500.00g;货号：DV170;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：无屏幕;分辨率：1080p;功能：夜视加强;款式：专车专用式;安装方式：专车专用双镜头,428.00,0.99,2.8万+
66,10029431087,https://item.jd.com/10029431087.html,靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产保时捷卡宴帕拉梅拉panameramacan专单镜头+包安装+送32G卡,商品名称：靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产 保时捷卡宴帕拉梅拉panamera macan专 单镜头+包安装+送32G卡;商品编号：10029431087;店铺： ;商品毛重：500.00g;货号：DV170;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：无屏幕;分辨率：1080p;功能：夜视加强;款式：专车专用式;安装方式：专车专用双镜头,498.00,0.99,2.8万+
67,10029431088,https://item.jd.com/10029431088.html,靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产沃尔沃XC60XC90S60LS80L专用单镜头+自行安装+送32G卡,商品名称：靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产 沃尔沃XC60 XC90 S60L S80L专用 单镜头+自行安装+送32G卡;商品编号：10029431088;店铺： ;商品毛重：500.00g;货号：DV170;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：无屏幕;分辨率：1080p;功能：夜视加强;款式：专车专用式;安装方式：专车专用双镜头,428.00,0.99,2.8万+
68,10036074066,https://item.jd.com/10036074066.html,靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产凯迪拉克ATSL/XTS/SRX/XT5/CT6单镜头+包安装+送32G卡,商品名称：靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产 凯迪拉克ATSL/XTS/SRX/XT5/CT6 单镜头+包安装+送32G卡;商品编号：10036074066;店铺： ;商品毛重：500.00g;货号：DV170;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：无屏幕;分辨率：1080p;功能：夜视加强;款式：专车专用式;安装方式：专车专用双镜头,498.00,0.99,2.8万+
69,10036074067,https://item.jd.com/10036074067.html,靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产丰田本田大众别克日产福特雪佛兰现代起亚马自专车专单镜头+自行安装+送32G卡,商品名称：靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产 丰田本田大众别克日产福特雪佛兰现代起亚马自专车专 单镜头+自行安装+送32G卡;商品编号：10036074067;店铺： ;商品毛重：500.00g;货号：DV170;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：无屏幕;分辨率：1080p;功能：夜视加强;款式：专车专用式;安装方式：专车专用双镜头,398.00,0.99,2.8万+
70,1461401401,https://item.jd.com/1461401401.html,靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产捷豹XJLXF专车专用双镜头+云电子狗一体机+包安装+送32G卡,商品名称：靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产 捷豹XJL XF 专车专用 双镜头+云电子狗一体机+包安装+送32G卡;商品编号：1461401401;店铺： ;商品毛重：500.00g;货号：DV170;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：无屏幕;分辨率：1080p;功能：夜视加强;款式：专车专用式;安装方式：专车专用双镜头,928.00,0.99,2.8万+
71,1461401401,https://item.jd.com/1461401401.html,靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产捷豹XJLXF专车专用双镜头+云电子狗一体机+包安装+送32G卡,商品名称：靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产 捷豹XJL XF 专车专用 双镜头+云电子狗一体机+包安装+送32G卡;商品编号：1461401401;店铺： ;商品毛重：500.00g;货号：DV170;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：无屏幕;分辨率：1080p;功能：夜视加强;款式：专车专用式;安装方式：专车专用双镜头,928.00,0.99,2.8万+
72,1461401402,https://item.jd.com/1461401402.html,靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产捷豹XJLXF专车专用单镜头+自行安装+送32G卡,商品名称：靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产 捷豹XJL XF 专车专用 单镜头+自行安装+送32G卡;商品编号：1461401402;店铺： ;商品毛重：500.00g;货号：DV170;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：无屏幕;分辨率：1080p;功能：夜视加强;款式：专车专用式;安装方式：专车专用双镜头,428.00,0.99,2.8万+
73,1461401403,https://item.jd.com/1461401403.html,靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产捷豹XJLXF专车专用单镜头+包安装+送32G卡,商品名称：靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产 捷豹XJL XF 专车专用 单镜头+包安装+送32G卡;商品编号：1461401403;店铺： ;商品毛重：500.00g;货号：DV170;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：无屏幕;分辨率：1080p;功能：夜视加强;款式：专车专用式;安装方式：专车专用双镜头,498.00,0.99,2.8万+
74,1461401404,https://item.jd.com/1461401404.html,靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产捷豹XJLXF专车专用双镜头+包安装+送32G卡,商品名称：靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产 捷豹XJL XF 专车专用 双镜头+包安装+送32G卡;商品编号：1461401404;店铺： ;商品毛重：500.00g;货号：DV170;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：无屏幕;分辨率：1080p;功能：夜视加强;款式：专车专用式;安装方式：专车专用双镜头,658.00,0.99,2.8万+
75,1461401405,https://item.jd.com/1461401405.html,靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产捷豹XJLXF专车专用单镜头+云电子狗一体机+包安装+送32G卡,商品名称：靓知渝手机WIFI隐藏式行车记录仪专车专用高清夜视宝马奥迪奔驰保时捷路虎丰田大众别克日产 捷豹XJL XF 专车专用 单镜头+云电子狗一体机+包安装+送32G卡;商品编号：1461401405;店铺： ;商品毛重：500.00g;货号：DV170;拍摄角度：170°及以上;操作方式：按键;屏幕尺寸：无屏幕;分辨率：1080p;功能：夜视加强;款式：专车专用式;安装方式：专车专用双镜头,768.00,0.99,2.8万+
76,5907339,https://item.jd.com/5907339.html,执法1号DSJ-V6高清记录仪高清红外夜视1080P现场记录仪（64G内存版）,商品名称：执法1号DSJ-V6;商品编号：5907339;商品毛重：1.2kg;商品产地：中国大陆;货号：DSJ-V6;拍摄角度：120°-149°;操作方式：按键;屏幕尺寸：2.0英寸;分辨率：1080p;功能：夜视加强;款式：执法记录仪;安装方式：通用单镜头,880.00,1.0,300+
77,5907349,https://item.jd.com/5907349.html,执法1号DSJ-V6高清记录仪高清红外夜视1080P现场记录仪（128G内存版）,商品名称：执法1号DSJ-V6;商品编号：5907349;商品毛重：480.00g;商品产地：中国大陆;货号：DSJ-V6;拍摄角度：120°-149°;操作方式：按键;屏幕尺寸：2.0英寸;分辨率：1080p;功能：夜视加强;款式：执法记录仪;安装方式：通用单镜头,1080.00,1.0,300+
78,12693904331,https://item.jd.com/12693904331.html,360行车记录仪后视镜M301升级M302前后双录双镜头无线wifi高清夜视倒车影像停车监控后视镜版M302标配无卡,商品名称：360行车记录仪后视镜M301升级M302前后双录 双镜头 无线wifi高清夜视倒车影像停车监控 后视镜版M302标配无卡;商品编号：12693904331;店铺： ;商品毛重：500.00g;拍摄角度：120°-149°;操作方式：按键;屏幕尺寸：4.3英寸;分辨率：1080p;功能：夜视加强，停车监控，前后双录，WIFI，倒车影像;款式：后视镜式;安装方式：通用双镜头,359.00,0.97,1.1万+
79,12693904329,https://item.jd.com/12693904329.html,360行车记录仪后视镜M301升级M302前后双录双镜头无线wifi高清夜视倒车影像停车监控后视镜版M302+16G,商品名称：360行车记录仪后视镜M301升级M302前后双录 双镜头 无线wifi高清夜视倒车影像停车监控 后视镜版M302+16G;商品编号：12693904329;店铺： ;商品毛重：500.00g;拍摄角度：120°-149°;操作方式：按键;屏幕尺寸：4.3英寸;分辨率：1080p;功能：夜视加强，停车监控，前后双录，WIFI，倒车影像;款式：后视镜式;安装方式：通用双镜头,379.00,0.97,1.1万+
80,12693904332,https://item.jd.com/12693904332.html,360行车记录仪后视镜M301升级M302前后双录双镜头无线wifi高清夜视倒车影像停车监控后视镜版M302+32G,商品名称：360行车记录仪后视镜M301升级M302前后双录 双镜头 无线wifi高清夜视倒车影像停车监控 后视镜版 M302+32G;商品编号：12693904332;店铺： ;商品毛重：500.00g;拍摄角度：120°-149°;操作方式：按键;屏幕尺寸：4.3英寸;分辨率：1080p;功能：夜视加强，停车监控，前后双录，WIFI，倒车影像;款式：后视镜式;安装方式：通用双镜头,389.00,0.97,1.1万+
81,30513901312,https://item.jd.com/30513901312.html,威仕特行车记录仪高清夜视停车监控双镜头前后双录流媒体智能后视镜倒车影像全景导航gps测速电子狗一体机智能联网导航+前后双录+32G卡(套八),商品名称：威仕特行车记录仪高清夜视停车监控双镜头前后双录流媒体智能后视镜倒车影像全景导航gps测速电子狗一体机 智能联网导航+前后双录+32G卡(套八);商品编号：30513901312;店铺： ;商品毛重：0.85kg;拍摄角度：120°-149°;操作方式：触屏;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,739.00,0.99,100+
82,30513901313,https://item.jd.com/30513901313.html,威仕特行车记录仪高清夜视停车监控双镜头前后双录流媒体智能后视镜倒车影像全景导航gps测速电子狗一体机无光夜视高清+前录+16G卡(套一),商品名称：威仕特行车记录仪高清夜视停车监控双镜头前后双录流媒体智能后视镜倒车影像全景导航gps测速电子狗一体机 无光夜视高清+前录+16G卡(套一);商品编号：30513901313;店铺： ;商品毛重：0.85kg;拍摄角度：120°-149°;操作方式：触屏;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,389.00,0.99,100+
83,30513901314,https://item.jd.com/30513901314.html,威仕特行车记录仪高清夜视停车监控双镜头前后双录流媒体智能后视镜倒车影像全景导航gps测速电子狗一体机无光夜视高清+前后双录+32G卡(套二),商品名称：威仕特行车记录仪高清夜视停车监控双镜头前后双录流媒体智能后视镜倒车影像全景导航gps测速电子狗一体机 无光夜视高清+前后双录+32G卡(套二);商品编号：30513901314;店铺： ;商品毛重：0.85kg;拍摄角度：120°-149°;操作方式：触屏;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,489.00,0.99,100+
84,30513901315,https://item.jd.com/30513901315.html,威仕特行车记录仪高清夜视停车监控双镜头前后双录流媒体智能后视镜倒车影像全景导航gps测速电子狗一体机声控WiFi触屏+前录+无卡(套三),商品名称：威仕特行车记录仪高清夜视停车监控双镜头前后双录流媒体智能后视镜倒车影像全景导航gps测速电子狗一体机 声控WiFi触屏+前录+无卡(套三);商品编号：30513901315;店铺： ;商品毛重：0.85kg;拍摄角度：120°-149°;操作方式：触屏;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,549.00,0.99,100+
85,30513901316,https://item.jd.com/30513901316.html,威仕特行车记录仪高清夜视停车监控双镜头前后双录流媒体智能后视镜倒车影像全景导航gps测速电子狗一体机声控WiFi触屏+前录+16G卡(套四),商品名称：威仕特行车记录仪高清夜视停车监控双镜头前后双录流媒体智能后视镜倒车影像全景导航gps测速电子狗一体机 声控WiFi触屏+前录+16G卡(套四);商品编号：30513901316;店铺： ;商品毛重：0.85kg;拍摄角度：120°-149°;操作方式：触屏;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,589.00,0.99,100+
86,30513901317,https://item.jd.com/30513901317.html,威仕特行车记录仪高清夜视停车监控双镜头前后双录流媒体智能后视镜倒车影像全景导航gps测速电子狗一体机声控WiFi触屏+前后双录+32G卡(套五),商品名称：威仕特行车记录仪高清夜视停车监控双镜头前后双录流媒体智能后视镜倒车影像全景导航gps测速电子狗一体机 声控WiFi触屏+前后双录+32G卡(套五);商品编号：30513901317;店铺： ;商品毛重：0.85kg;拍摄角度：120°-149°;操作方式：触屏;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,689.00,0.99,100+
87,30513901318,https://item.jd.com/30513901318.html,威仕特行车记录仪高清夜视停车监控双镜头前后双录流媒体智能后视镜倒车影像全景导航gps测速电子狗一体机智能联网导航+前录+无卡(套六),商品名称：威仕特行车记录仪高清夜视停车监控双镜头前后双录流媒体智能后视镜倒车影像全景导航gps测速电子狗一体机 智能联网导航+前录+无卡(套六);商品编号：30513901318;店铺： ;商品毛重：0.85kg;拍摄角度：120°-149°;操作方式：触屏;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,599.00,0.99,100+
88,30513901319,https://item.jd.com/30513901319.html,威仕特行车记录仪高清夜视停车监控双镜头前后双录流媒体智能后视镜倒车影像全景导航gps测速电子狗一体机智能联网导航+前录+16G卡(套七),商品名称：威仕特行车记录仪高清夜视停车监控双镜头前后双录流媒体智能后视镜倒车影像全景导航gps测速电子狗一体机 智能联网导航+前录+16G卡(套七);商品编号：30513901319;店铺： ;商品毛重：0.85kg;拍摄角度：120°-149°;操作方式：触屏;屏幕尺寸：8英寸及以上;分辨率：1080p;功能：夜视加强，语音交互，停车监控，前后双录，电子狗，WIFI，轨道偏离预警，倒车影像，GPS，上网，智能导航;款式：后视镜式;安装方式：通用双镜头,639.00,0.99,100+
